0,0,27,24,410,17
0,0,27,24,410,17
0,0,26,24,410,16
0,0,26,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,17
0,0,27,24,410,17
0,0,27,24,410,17
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,17
0,0,27,24,410,17
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,16
0,0,27,24,410,17
0,0,27,24,410,17
0,0,27,24,410,16
0,0,27,23,410,16
0,0,28,23,410,16
0,0,28,24,410,17
0,0,27,24,410,17
0,-1,27,24,411,16
0,-1,27,24,411,16
0,-1,28,24,411,16
0,0,28,24,411,16
0,0,28,24,411,16
0,0,27,24,411,16
0,0,27,25,411,16
0,0,27,25,411,16
0,0,27,24,410,16
0,0,27,24,410,16
0,1,27,24,410,17
-1,3,27,25,410,17
-1,5,27,25,410,17
-1,8,27,25,410,17
0,13,26,25,410,17
0,19,26,24,410,17
0,24,26,25,410,17
0,28,26,25,410,17
0,29,26,24,410,16
0,27,26,24,410,16
0,23,26,25,410,16
0,19,26,24,410,16
0,17,26,24,410,16
0,13,26,24,410,17
0,9,26,24,410,17
0,5,26,24,410,17
0,1,26,24,410,17
0,0,26,24,410,17
0,0,26,24,410,16
0,0,26,24,410,16
0,0,26,25,410,17
0,0,26,24,410,17
0,-2,26,24,410,17
0,-4,26,25,410,17
0,-4,26,25,410,17
0,-3,26,24,410,16
0,-1,26,25,410,16
0,0,26,25,410,16
0,0,26,24,410,16
0,0,26,24,410,16
0,2,26,24,410,16
0,4,26,25,410,16
0,6,26,25,410,16
0,9,26,25,410,16
0,14,27,25,410,16
0,20,27,24,411,16
-2,23,27,24,412,16
-4,23,27,24,412,16
-5,21,27,24,413,16
-5,18,27,24,413,16
-3,15,27,24,413,16
-1,13,27,24,413,16
0,11,27,24,413,16
0,9,27,24,413,16
0,7,26,24,413,16
0,5,26,24,413,17
0,3,26,24,414,17
0,1,27,24,414,17
0,0,27,24,414,16
0,0,27,24,414,16
0,0,26,24,414,16
0,0,26,24,414,16
0,0,27,24,414,16
0,0,27,24,414,16
0,0,27,24,414,16
0,-1,27,24,414,17
0,-3,27,24,414,17
1,-5,27,24,414,17
3,-7,27,24,414,17
5,-7,26,24,414,17
7,-5,27,24,414,16
11,-3,27,25,414,16
17,-1,26,25,414,16
21,0,26,25,415,17
22,0,26,25,415,17
22,2,27,25,415,16
20,4,27,26,415,16
18,6,27,26,415,16
17,9,27,27,414,17
17,13,27,27,414,17
16,17,27,27,414,17
14,21,26,28,414,17
12,24,26,28,414,17
10,25,26,28,414,17
8,24,26,28,414,17
6,22,26,29,414,16
4,20,26,29,414,16
2,18,26,29,414,16
0,16,26,30,414,17
0,14,26,30,414,17
0,14,26,30,414,16
0,14,26,30,414,16
0,14,26,31,414,16
0,14,26,31,414,17
0,12,26,31,414,17
0,10,26,31,414,17
0,8,25,31,414,17
0,6,25,31,414,17
0,5,25,32,414,17
0,5,26,32,414,17
0,5,26,33,414,16
0,7,25,33,415,16
0,10,25,35,415,16
0,14,25,36,415,16
0,18,26,36,415,16
0,21,26,36,414,16
0,23,26,36,414,16
0,24,25,37,414,16
0,23,25,37,414,16
0,21,26,37,414,16
0,19,26,38,414,16
0,17,26,38,414,16
-1,15,26,39,414,16
-1,13,26,40,414,17
-1,13,26,40,414,17
0,13,26,40,414,16
0,15,26,41,414,16
0,19,26,41,414,16
0,21,26,42,414,16
0,23,26,42,414,16
0,25,26,42,414,16
0,27,26,43,415,16
0,29,26,44,415,16
0,30,26,44,415,17
0,29,26,44,415,17
0,28,27,45,416,17
0,26,26,45,416,17
0,24,26,46,416,17
0,22,26,47,416,17
0,20,26,47,416,17
0,20,26,47,416,16
0,21,26,48,416,16
0,23,26,49,417,16
0,25,26,49,417,17
0,25,26,49,417,17
0,25,26,50,417,17
0,23,26,50,417,17
0,21,26,51,417,17
0,19,26,51,417,17
0,17,26,51,417,17
0,15,26,52,418,16
0,13,26,52,419,16
0,11,26,52,420,16
0,9,26,52,421,17
0,7,26,52,421,17
0,5,26,52,423,17
0,3,26,52,426,17
0,2,26,53,429,17
0,2,26,53,432,16
0,2,26,53,432,16
0,2,26,53,435,17
0,2,26,53,438,17
0,2,26,54,442,17
0,0,26,53,445,16
0,0,26,53,445,16
0,0,26,54,449,17
0,0,26,54,452,17
0,0,26,54,455,17
0,0,26,54,458,17
0,0,26,54,458,17
0,0,26,54,461,16
0,0,26,54,464,16
0,0,26,54,468,16
0,0,26,55,472,16
0,0,26,55,472,16
0,0,26,55,476,16
0,0,26,55,481,16
0,2,26,55,485,16
0,2,26,55,488,17
0,2,26,55,488,17
0,2,26,56,490,16
0,2,27,56,493,16
0,2,27,57,501,16
0,2,27,57,509,17
0,3,27,57,509,17
0,3,26,57,519,16
0,3,26,57,528,16
0,3,26,58,539,16
0,3,26,58,549,16
0,3,26,58,549,16
-1,3,26,59,562,17
-1,2,26,58,574,17
-1,0,26,58,587,17
0,0,26,58,599,16
0,0,26,58,599,16
0,0,26,58,615,16
0,0,25,58,630,16
0,0,26,59,647,16
0,0,26,59,661,16
0,0,25,59,661,16
0,0,25,59,677,16
0,0,25,59,691,16
0,0,25,59,705,16
0,0,25,59,717,17
0,0,25,59,717,17
0,0,25,59,726,16
0,0,25,59,731,16
0,0,25,59,733,16
0,0,25,59,736,16
0,0,25,59,736,16
0,0,25,59,739,16
0,0,25,59,742,16
0,0,25,59,743,16
0,0,25,58,744,16
0,0,25,58,744,16
0,0,25,58,744,16
0,-1,25,58,744,16
0,-2,25,59,746,16
0,-2,25,59,747,17
0,-1,25,59,747,17
0,0,25,59,746,17
0,0,24,59,745,17
0,0,24,59,742,17
0,0,24,59,741,16
0,0,24,59,741,16
0,0,23,59,738,17
0,0,23,58,735,17
-2,0,22,59,732,17
-5,-1,22,58,730,17
-9,-4,22,58,730,17
-14,-8,21,59,727,16
-18,-10,20,58,726,16
-22,-13,19,58,725,16
-26,-14,19,59,723,16
-30,-12,19,59,723,16
-32,-10,18,59,722,16
-34,-8,16,58,721,16
-36,-6,16,59,720,16
-37,-4,16,58,720,17
-35,-4,14,58,720,17
-35,-5,14,59,717,16
-33,-7,12,58,716,16
-31,-9,11,59,715,16
-29,-11,11,58,714,17
-29,-13,10,58,714,17
-29,-15,10,59,714,16
-29,-15,9,58,712,16
-29,-17,8,58,710,16
-29,-18,8,58,708,17
-29,-18,6,58,708,17
-29,-16,6,58,706,16
-29,-14,5,58,706,16
-29,-12,5,58,703,16
-28,-10,5,58,700,16
-26,-8,2,58,700,16
-24,-6,2,59,702,17
-22,-4,1,59,702,17
-22,-1,0,57,704,17
-24,1,0,58,706,17
-28,5,-1,58,706,17
-32,11,-1,58,708,16
-36,17,-2,58,708,16
-38,23,-2,58,705,16
-38,26,-2,58,703,17
-36,26,-4,58,703,17
-34,24,-4,57,704,16
-31,20,-5,57,704,16
-29,16,-5,57,702,16
-27,14,-5,57,702,16
-25,12,-7,57,702,16
-21,10,-7,57,701,17
-19,8,-8,57,701,17
-17,6,-8,57,702,17
-15,4,-8,58,704,17
-13,3,-10,58,704,17
-11,3,-10,57,707,16
-10,2,-11,57,707,16
-10,1,-11,58,707,16
-10,0,-11,57,706,17
-10,0,-12,57,706,17
-11,-1,-12,57,706,17
-13,-3,-12,57,706,17
-15,-7,-13,58,710,17
-18,-13,-13,57,712,17
-23,-19,-15,57,712,17
-28,-25,-15,57,715,17
-31,-29,-15,57,715,17
-31,-32,-16,57,717,17
-30,-32,-16,57,718,16
-28,-30,-16,57,718,16
-26,-27,-16,58,718,17
-24,-23,-17,58,718,17
-23,-20,-17,57,718,17
-21,-17,-17,56,718,17
-19,-14,-18,56,718,17
-17,-12,-18,56,717,16
-15,-10,-18,56,717,16
-13,-10,-19,56,718,16
-11,-10,-19,56,720,16
-11,-10,-19,56,720,16
-11,-10,-19,56,722,17
-11,-11,-19,56,722,17
-11,-12,-19,57,723,17
-11,-14,-19,56,723,16
-10,-18,-19,56,723,16
-8,-22,-19,56,722,17
-6,-23,-19,56,722,17
-4,-23,-19,56,721,17
-2,-21,-19,57,718,17
0,-18,-19,57,718,17
0,-16,-19,57,702,17
0,-12,-19,57,702,17
0,-8,-19,57,698,17
0,-4,-19,57,695,17
0,-2,-19,57,695,17
0,0,-19,57,688,17
0,0,-19,57,688,17
1,0,-19,57,685,17
3,0,-19,57,683,17
5,0,-20,57,683,17
7,0,-20,57,680,17
7,0,-19,57,680,17
5,0,-19,57,674,17
3,0,-20,57,667,16
1,0,-19,57,658,16
1,0,-19,55,646,16
1,0,-20,55,646,16
1,0,-19,55,632,16
3,-1,-18,55,618,17
7,-3,-18,54,602,17
11,-5,-18,54,587,17
13,-5,-18,54,587,17
15,-5,-18,54,570,17
14,-6,-19,53,554,16
12,-8,-18,53,537,16
10,-10,-18,52,521,17
8,-14,-19,52,521,17
6,-18,-19,52,505,17
5,-20,-19,52,491,17
5,-20,-19,51,478,17
4,-19,-19,51,467,17
2,-17,-19,51,467,17
0,-15,-19,51,458,17
0,-13,-19,51,450,17
0,-11,-19,50,444,17
0,-9,-19,49,439,17
0,-9,-19,49,439,17
0,-10,-19,48,435,17
0,-12,-19,48,432,16
0,-14,-19,47,429,16
