0,17,22,24,504,21
0,19,22,24,504,20
0,19,22,24,504,20
0,18,22,24,504,20
0,18,22,24,504,20
0,16,22,24,504,20
0,16,22,24,504,20
0,13,22,24,504,20
0,13,22,24,504,20
0,11,22,24,504,20
0,11,22,24,504,20
0,11,22,24,504,20
0,9,22,24,504,20
0,9,22,24,504,20
0,7,22,24,504,20
0,7,22,24,504,20
0,5,22,23,504,20
0,5,22,23,504,20
0,3,22,23,504,21
0,3,22,23,504,21
0,1,22,23,504,21
0,1,22,23,504,21
0,0,22,23,506,20
0,0,22,23,506,20
0,0,22,23,506,20
0,0,22,23,506,20
0,0,22,23,506,20
0,0,23,24,506,20
0,0,23,24,506,20
0,0,23,24,506,20
0,0,23,24,506,20
0,0,23,24,505,20
0,0,23,24,505,20
0,0,23,24,504,20
0,0,23,24,504,20
0,0,23,24,504,20
0,0,23,24,504,20
0,0,23,24,504,20
0,0,23,24,504,20
0,0,23,23,504,20
0,0,23,23,504,20
0,0,23,23,504,20
0,0,23,23,504,20
0,0,23,23,504,20
0,0,23,23,503,20
0,0,23,23,503,20
0,0,23,23,503,20
0,0,23,23,503,20
0,-2,23,24,503,20
0,-2,23,24,503,20
0,-3,23,24,503,20
0,-3,23,24,503,20
0,-3,23,24,503,20
0,-3,22,24,503,20
0,-1,22,24,503,20
0,-1,22,24,503,20
0,-1,22,24,503,20
0,0,22,24,503,20
0,0,22,24,503,20
0,0,22,24,503,20
0,0,22,24,503,20
0,0,22,24,502,20
0,0,22,24,502,20
0,0,22,24,502,20
0,0,22,24,502,20
0,0,22,24,502,21
0,0,22,24,502,21
0,0,22,24,502,21
0,0,22,24,502,21
0,0,22,23,503,21
0,0,22,23,503,21
0,0,21,23,504,20
0,0,21,23,504,20
0,0,21,23,505,20
0,0,21,23,505,20
0,0,21,23,505,20
0,0,22,23,506,20
0,0,22,23,506,20
-1,0,22,23,506,20
-1,0,22,23,506,20
-1,0,22,23,508,20
-1,0,22,23,508,20
-1,0,21,23,509,20
-1,0,21,23,509,20
-1,0,21,23,509,20
0,0,21,24,509,20
0,0,21,24,509,20
0,0,22,24,509,21
0,0,22,24,509,21
0,0,22,24,509,21
0,0,22,24,509,21
0,0,21,24,509,21
0,0,21,24,509,21
0,0,22,24,509,20
0,0,22,24,509,20
0,0,21,24,509,20
0,0,21,24,509,20
0,0,21,24,509,21
0,0,21,24,509,21
0,0,21,24,509,21
0,0,21,24,509,21
0,0,21,24,509,21
0,0,21,24,508,21
0,0,21,24,508,21
0,0,21,24,508,21
0,0,21,24,508,21
0,0,21,24,508,21
0,0,21,24,508,21
0,0,21,24,509,21
0,0,21,24,509,21
0,0,21,24,509,21
0,0,21,24,509,21
0,0,21,24,509,21
0,0,21,24,509,21
0,0,21,24,509,20
0,0,21,24,509,20
0,0,21,24,510,20
0,0,21,24,510,20
